bsnpr_id,alias,normalized_alias,alias_type,source
2459,"Peavy De Jesus, Nathan","peavy de jesus, nathan",canonical,derived
2459,"Peavy De Jesus, Nathan","peavy de jesus, nathan",enciclopedia,bsnpr
2459,Nathan Peavy De Jesus,nathan peavy de jesus,given_family_order,derived
2459,"Peavy De Jesus, N.","peavy de jesus, n",initial,derived
2459,"Peavy, N.","peavy, n",initial,derived
2459,"peavy de jesus, nathan","peavy de jesus, nathan",normalized,derived
2459,"Peavy De Jesus, Nathan","peavy de jesus, nathan",paternal_surname,derived
2459,"Peavy, Nathan","peavy, nathan",paternal_surname,derived
2460,"Jackson, Chris","jackson, chris",canonical,derived
2460,"Jackson, Chris","jackson, chris",enciclopedia,bsnpr
2460,Chris Jackson,chris jackson,given_family_order,derived
2460,"Jackson, C.","jackson, c",initial,derived
2460,"jackson, chris","jackson, chris",normalized,derived
2460,"Jackson, Chris","jackson, chris",paternal_surname,derived
2461,"Lebron, Jorge","lebron, jorge",canonical,derived
2461,"Lebron, Jorge","lebron, jorge",enciclopedia,bsnpr
2461,Jorge Lebron,jorge lebron,given_family_order,derived
2461,"Lebron, J.","lebron, j",initial,derived
2461,"lebron, jorge","lebron, jorge",normalized,derived
2461,"Lebron, Jorge","lebron, jorge",paternal_surname,derived
2462,"Dixon, Nigel","dixon, nigel",canonical,derived
2462,"Dixon, Nigel","dixon, nigel",enciclopedia,bsnpr
2462,Nigel Dixon,nigel dixon,given_family_order,derived
2462,"Dixon, N.","dixon, n",initial,derived
2462,"dixon, nigel","dixon, nigel",normalized,derived
2462,"Dixon, Nigel","dixon, nigel",paternal_surname,derived
2463,"Andino Vázquez, Guillermo","andino vazquez, guillermo",canonical,derived
2463,"Andino Vázquez, Guillermo","andino vazquez, guillermo",enciclopedia,bsnpr
2463,Guillermo Andino Vázquez,guillermo andino vazquez,given_family_order,derived
2463,"Andino Vázquez, G.","andino vazquez, g",initial,derived
2463,"Andino, G.","andino, g",initial,derived
2463,"andino vazquez, guillermo","andino vazquez, guillermo",normalized,derived
2463,"Andino Vázquez, Guillermo","andino vazquez, guillermo",paternal_surname,derived
2463,"Andino, Guillermo","andino, guillermo",paternal_surname,derived
2464,"Andino, Jose","andino, jose",canonical,derived
2464,"Andino, Jose","andino, jose",enciclopedia,bsnpr
2464,Jose Andino,jose andino,given_family_order,derived
2464,"Andino, J.","andino, j",initial,derived
2464,"andino, jose","andino, jose",normalized,derived
2464,"Andino, Jose","andino, jose",paternal_surname,derived
2465,"Hinson Gaines, Darnell","hinson gaines, darnell",canonical,derived
2465,"Hinson Gaines, Darnell","hinson gaines, darnell",enciclopedia,bsnpr
2465,Darnell Hinson Gaines,darnell hinson gaines,given_family_order,derived
2465,"Hinson Gaines, D.","hinson gaines, d",initial,derived
2465,"Hinson, D.","hinson, d",initial,derived
2465,"hinson gaines, darnell","hinson gaines, darnell",normalized,derived
2465,"Hinson Gaines, Darnell","hinson gaines, darnell",paternal_surname,derived
2465,"Hinson, Darnell","hinson, darnell",paternal_surname,derived
2466,"Life Flores, James","life flores, james",canonical,derived
2466,"Life Flores, James","life flores, james",enciclopedia,bsnpr
2466,James Life Flores,james life flores,given_family_order,derived
2466,"Life Flores, J.","life flores, j",initial,derived
2466,"Life, J.","life, j",initial,derived
2466,"life flores, james","life flores, james",normalized,derived
2466,"Life Flores, James","life flores, james",paternal_surname,derived
2466,"Life, James","life, james",paternal_surname,derived
2467,"Krauser Mays, Carl","krauser mays, carl",canonical,derived
2467,"Krauser Mays, Carl","krauser mays, carl",enciclopedia,bsnpr
2467,Carl Krauser Mays,carl krauser mays,given_family_order,derived
2467,"Krauser Mays, C.","krauser mays, c",initial,derived
2467,"Krauser, C.","krauser, c",initial,derived
2467,"krauser mays, carl","krauser mays, carl",normalized,derived
2467,"Krauser Mays, Carl","krauser mays, carl",paternal_surname,derived
2467,"Krauser, Carl","krauser, carl",paternal_surname,derived
2468,"Padilla Padilla, Sened","padilla padilla, sened",canonical,derived
2468,"Padilla Padilla, Sened","padilla padilla, sened",enciclopedia,bsnpr
2468,Sened Padilla Padilla,sened padilla padilla,given_family_order,derived
2468,"Padilla Padilla, S.","padilla padilla, s",initial,derived
2468,"Padilla, S.","padilla, s",initial,derived
2468,"padilla padilla, sened","padilla padilla, sened",normalized,derived
2468,"Padilla Padilla, Sened","padilla padilla, sened",paternal_surname,derived
2468,"Padilla, Sened","padilla, sened",paternal_surname,derived
2469,"Langhi, Dan","langhi, dan",canonical,derived
2469,"Langhi, Dan","langhi, dan",enciclopedia,bsnpr
2469,Dan Langhi,dan langhi,given_family_order,derived
2469,"Langhi, D.","langhi, d",initial,derived
2469,"langhi, dan","langhi, dan",normalized,derived
2469,"Langhi, Dan","langhi, dan",paternal_surname,derived
2470,"Delk, Tony","delk, tony",canonical,derived
2470,"Delk, Tony","delk, tony",enciclopedia,bsnpr
2470,Tony Delk,tony delk,given_family_order,derived
2470,"Delk, T.","delk, t",initial,derived
2470,"delk, tony","delk, tony",normalized,derived
2470,"Delk, Tony","delk, tony",paternal_surname,derived
2471,"Sanders, Michael","sanders, michael",canonical,derived
2471,"Sanders, Michael","sanders, michael",enciclopedia,bsnpr
2471,Michael Sanders,michael sanders,given_family_order,derived
2471,"Sanders, M.","sanders, m",initial,derived
2471,"sanders, michael","sanders, michael",normalized,derived
2471,"Sanders, Michael","sanders, michael",paternal_surname,derived
2472,"Williams, Jermaine","williams, jermaine",canonical,derived
2472,"Williams, Jermaine","williams, jermaine",enciclopedia,bsnpr
2472,Jermaine Williams,jermaine williams,given_family_order,derived
2472,"Williams, J.","williams, j",initial,derived
2472,"williams, jermaine","williams, jermaine",normalized,derived
2472,"Williams, Jermaine","williams, jermaine",paternal_surname,derived
2473,"Garcia, Antonio","garcia, antonio",canonical,derived
2473,"Garcia, Antonio","garcia, antonio",enciclopedia,bsnpr
2473,Antonio Garcia,antonio garcia,given_family_order,derived
2473,"Garcia, A.","garcia, a",initial,derived
2473,"garcia, antonio","garcia, antonio",normalized,derived
2473,"Garcia, Antonio","garcia, antonio",paternal_surname,derived
2474,"Nicholson, Yemi","nicholson, yemi",canonical,derived
2474,"Nicholson, Yemi","nicholson, yemi",enciclopedia,bsnpr
2474,Yemi Nicholson,yemi nicholson,given_family_order,derived
2474,"Nicholson, Y.","nicholson, y",initial,derived
2474,"nicholson, yemi","nicholson, yemi",normalized,derived
2474,"Nicholson, Yemi","nicholson, yemi",paternal_surname,derived
2475,"McSweeney, Cilk","mcsweeney, cilk",canonical,derived
2475,"McSweeney, Cilk","mcsweeney, cilk",enciclopedia,bsnpr
2475,Cilk McSweeney,cilk mcsweeney,given_family_order,derived
2475,"McSweeney, C.","mcsweeney, c",initial,derived
2475,"mcsweeney, cilk","mcsweeney, cilk",normalized,derived
2475,"McSweeney, Cilk","mcsweeney, cilk",paternal_surname,derived
2476,"Alamo Lopez, Angel","alamo lopez, angel",canonical,derived
2476,"Alamo Lopez, Ángel","alamo lopez, angel",enciclopedia,bsnpr
2476,Angel Alamo Lopez,angel alamo lopez,given_family_order,derived
2476,"Alamo Lopez, A.","alamo lopez, a",initial,derived
2476,"Alamo, A.","alamo, a",initial,derived
2476,Junito,junito,nickname,bsnpr
2476,"Alamo, Junito","alamo, junito",nickname_surname,derived
2476,"alamo lopez, angel","alamo lopez, angel",normalized,derived
2476,"Alamo Lopez, Angel","alamo lopez, angel",paternal_surname,derived
2476,"Alamo, Angel","alamo, angel",paternal_surname,derived
2477,"Moreno, Edgard","moreno, edgard",canonical,derived
2477,"Moreno, Edgard","moreno, edgard",enciclopedia,bsnpr
2477,Edgard Moreno,edgard moreno,given_family_order,derived
2477,"Moreno, E.","moreno, e",initial,derived
2477,"moreno, edgard","moreno, edgard",normalized,derived
2477,"Moreno, Edgard","moreno, edgard",paternal_surname,derived
2478,"Ashby, Julius","ashby, julius",canonical,derived
2478,"Ashby, Julius","ashby, julius",enciclopedia,bsnpr
2478,Julius Ashby,julius ashby,given_family_order,derived
2478,"Ashby, J.","ashby, j",initial,derived
2478,"ashby, julius","ashby, julius",normalized,derived
2478,"Ashby, Julius","ashby, julius",paternal_surname,derived
2479,"Bryant, Marlyn","bryant, marlyn",canonical,derived
2479,"Bryant, Marlyn","bryant, marlyn",enciclopedia,bsnpr
2479,Marlyn Bryant,marlyn bryant,given_family_order,derived
2479,"Bryant, M.","bryant, m",initial,derived
2479,"bryant, marlyn","bryant, marlyn",normalized,derived
2479,"Bryant, Marlyn","bryant, marlyn",paternal_surname,derived
2480,"Neptune, Kyle","neptune, kyle",canonical,derived
2480,"Neptune, Kyle","neptune, kyle",enciclopedia,bsnpr
2480,Kyle Neptune,kyle neptune,given_family_order,derived
2480,"Neptune, K.","neptune, k",initial,derived
2480,"neptune, kyle","neptune, kyle",normalized,derived
2480,"Neptune, Kyle","neptune, kyle",paternal_surname,derived
2481,"Fuller, Hiram","fuller, hiram",canonical,derived
2481,"Fuller, Hiram","fuller, hiram",enciclopedia,bsnpr
2481,Hiram Fuller,hiram fuller,given_family_order,derived
2481,"Fuller, H.","fuller, h",initial,derived
2481,"fuller, hiram","fuller, hiram",normalized,derived
2481,"Fuller, Hiram","fuller, hiram",paternal_surname,derived
2482,"Thompson, Garnett","thompson, garnett",canonical,derived
2482,"Thompson, Garnett","thompson, garnett",enciclopedia,bsnpr
2482,Garnett Thompson,garnett thompson,given_family_order,derived
2482,"Thompson, G.","thompson, g",initial,derived
2482,"thompson, garnett","thompson, garnett",normalized,derived
2482,"Thompson, Garnett","thompson, garnett",paternal_surname,derived
2483,"Ruiz, Gabriel","ruiz, gabriel",canonical,derived
2483,"Ruiz, Gabriel","ruiz, gabriel",enciclopedia,bsnpr
2483,Gabriel Ruiz,gabriel ruiz,given_family_order,derived
2483,"Ruiz, G.","ruiz, g",initial,derived
2483,"ruiz, gabriel","ruiz, gabriel",normalized,derived
2483,"Ruiz, Gabriel","ruiz, gabriel",paternal_surname,derived
2484,"Acosta, Luis","acosta, luis",canonical,derived
2484,"Acosta, Luis","acosta, luis",enciclopedia,bsnpr
2484,Luis Acosta,luis acosta,given_family_order,derived
2484,"Acosta, L.","acosta, l",initial,derived
2484,"acosta, luis","acosta, luis",normalized,derived
2484,"Acosta, Luis","acosta, luis",paternal_surname,derived
2485,"Roman Bermúdez, Mario","roman bermudez, mario",canonical,derived
2485,"Roman Bermúdez, Mario","roman bermudez, mario",enciclopedia,bsnpr
2485,Mario Roman Bermúdez,mario roman bermudez,given_family_order,derived
2485,"Roman Bermúdez, M.","roman bermudez, m",initial,derived
2485,"Roman, M.","roman, m",initial,derived
2485,"roman bermudez, mario","roman bermudez, mario",normalized,derived
2485,"Roman Bermúdez, Mario","roman bermudez, mario",paternal_surname,derived
2485,"Roman, Mario","roman, mario",paternal_surname,derived
2486,"Lopez Estrella, Jose","lopez estrella, jose",canonical,derived
2486,"Lopez Estrella, Jose","lopez estrella, jose",enciclopedia,bsnpr
2486,Jose Lopez Estrella,jose lopez estrella,given_family_order,derived
2486,"Lopez Estrella, J.","lopez estrella, j",initial,derived
2486,"Lopez, J.","lopez, j",initial,derived
2486,"lopez estrella, jose","lopez estrella, jose",normalized,derived
2486,"Lopez Estrella, Jose","lopez estrella, jose",paternal_surname,derived
2486,"Lopez, Jose","lopez, jose",paternal_surname,derived
2487,"Garcia Santos, Edgardo","garcia santos, edgardo",canonical,derived
2487,"Garcia Santos, Edgardo","garcia santos, edgardo",enciclopedia,bsnpr
2487,Edgardo Garcia Santos,edgardo garcia santos,given_family_order,derived
2487,"Garcia Santos, E.","garcia santos, e",initial,derived
2487,"Garcia, E.","garcia, e",initial,derived
2487,"garcia santos, edgardo","garcia santos, edgardo",normalized,derived
2487,"Garcia Santos, Edgardo","garcia santos, edgardo",paternal_surname,derived
2487,"Garcia, Edgardo","garcia, edgardo",paternal_surname,derived
2488,"Rivera Cotto, Magdiel","rivera cotto, magdiel",canonical,derived
2488,"Rivera Cotto, Magdiel","rivera cotto, magdiel",enciclopedia,bsnpr
2488,Magdiel Rivera Cotto,magdiel rivera cotto,given_family_order,derived
2488,"Rivera Cotto, M.","rivera cotto, m",initial,derived
2488,"Rivera, M.","rivera, m",initial,derived
2488,"rivera cotto, magdiel","rivera cotto, magdiel",normalized,derived
2488,"Rivera Cotto, Magdiel","rivera cotto, magdiel",paternal_surname,derived
2488,"Rivera, Magdiel","rivera, magdiel",paternal_surname,derived
2489,"Rivera, Magdiel","rivera, magdiel",canonical,derived
2489,"Rivera, Magdiel","rivera, magdiel",enciclopedia,bsnpr
2489,Magdiel Rivera,magdiel rivera,given_family_order,derived
2489,"Rivera, M.","rivera, m",initial,derived
2489,"rivera, magdiel","rivera, magdiel",normalized,derived
2489,"Rivera, Magdiel","rivera, magdiel",paternal_surname,derived
2490,"Beard, Tanoka","beard, tanoka",canonical,derived
2490,"Beard, Tanoka","beard, tanoka",enciclopedia,bsnpr
2490,Tanoka Beard,tanoka beard,given_family_order,derived
2490,"Beard, T.","beard, t",initial,derived
2490,"beard, tanoka","beard, tanoka",normalized,derived
2490,"Beard, Tanoka","beard, tanoka",paternal_surname,derived
2491,"Matthews, Bryant","matthews, bryant",canonical,derived
2491,"Matthews, Bryant","matthews, bryant",enciclopedia,bsnpr
2491,Bryant Matthews,bryant matthews,given_family_order,derived
2491,"Matthews, B.","matthews, b",initial,derived
2491,"matthews, bryant","matthews, bryant",normalized,derived
2491,"Matthews, Bryant","matthews, bryant",paternal_surname,derived
2492,"Jackson, David","jackson, david",canonical,derived
2492,"Jackson, David","jackson, david",enciclopedia,bsnpr
2492,David Jackson,david jackson,given_family_order,derived
2492,"Jackson, D.","jackson, d",initial,derived
2492,Mooch,mooch,nickname,bsnpr
2492,"Jackson, Mooch","jackson, mooch",nickname_surname,derived
2492,"jackson, david","jackson, david",normalized,derived
2492,"Jackson, David","jackson, david",paternal_surname,derived
2493,"Chappell, Mike","chappell, mike",canonical,derived
2493,"Chappell, Mike","chappell, mike",enciclopedia,bsnpr
2493,Mike Chappell,mike chappell,given_family_order,derived
2493,"Chappell, M.","chappell, m",initial,derived
2493,"chappell, mike","chappell, mike",normalized,derived
2493,"Chappell, Mike","chappell, mike",paternal_surname,derived
2494,"Redhage, Shawn","redhage, shawn",canonical,derived
2494,"Redhage, Shawn","redhage, shawn",enciclopedia,bsnpr
2494,Shawn Redhage,shawn redhage,given_family_order,derived
2494,"Redhage, S.","redhage, s",initial,derived
2494,"redhage, shawn","redhage, shawn",normalized,derived
2494,"Redhage, Shawn","redhage, shawn",paternal_surname,derived
2495,"Gardner, Thomas","gardner, thomas",canonical,derived
2495,"Gardner, Thomas","gardner, thomas",enciclopedia,bsnpr
2495,Thomas Gardner,thomas gardner,given_family_order,derived
2495,"Gardner, T.","gardner, t",initial,derived
2495,"gardner, thomas","gardner, thomas",normalized,derived
2495,"Gardner, Thomas","gardner, thomas",paternal_surname,derived
2496,"Edwards, Corsley","edwards, corsley",canonical,derived
2496,"Edwards, Corsley","edwards, corsley",enciclopedia,bsnpr
2496,Corsley Edwards,corsley edwards,given_family_order,derived
2496,"Edwards, C.","edwards, c",initial,derived
2496,"edwards, corsley","edwards, corsley",normalized,derived
2496,"Edwards, Corsley","edwards, corsley",paternal_surname,derived
2497,"Davila, Javier","davila, javier",canonical,derived
2497,"Davila, Javier","davila, javier",enciclopedia,bsnpr
2497,Javier Davila,javier davila,given_family_order,derived
2497,"Davila, J.","davila, j",initial,derived
2497,"davila, javier","davila, javier",normalized,derived
2497,"Davila, Javier","davila, javier",paternal_surname,derived
